target_label,standard_type,bao_label,molecule_chembl_id,scaffold_id,split
fxr,EC50,single protein format,CHEMBL5859848,O=C(CCc1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1)NS(=O)(=O)C1CC1,development
fxr,EC50,single protein format,CHEMBL5826308,O=C(CCc1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1)NS(=O)(=O)C1CCOCC1,development
fxr,EC50,single protein format,CHEMBL5777573,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6040403,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL6014744,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5858429,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5814754,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5868301,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5778224,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5824825,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CC5CCC(C4)O5)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL6023202,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CC5(CCOCC5)C4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5773375,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCCOCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL6000684,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5788058,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5762996,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5878334,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5774690,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5938536,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCOC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5941746,c1ccc2sc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)nc2c1,development
fxr,EC50,single protein format,CHEMBL5888131,c1cc(OC2CC2)c2nc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL5792422,c1cc(C2CCOCC2)c2nc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL5905893,c1cc(C2CCOC2)c2nc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL5896289,c1cc(C2CCOC2)c2nc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL6041657,c1cc(C2CCC2)c2nc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL6022944,c1cc(C2CCCC2)c2nc(N3CC4CC3CC4OCc3c(C4CCC5(CC4)CC5)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL5841814,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL6038428,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3c(C4CCCC4)cccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5740334,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1nc2ccccc2s1,development
fxr,EC50,single protein format,CHEMBL5879274,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1nc2c(C3CC3)cccc2s1,development
fxr,EC50,single protein format,CHEMBL6003997,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1nc2c(C3CC4(CCOCC4)C3)cccc2s1,development
fxr,EC50,single protein format,CHEMBL5858399,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1nc2c(OC3CCOC3)cccc2s1,development
fxr,EC50,single protein format,CHEMBL5853997,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5783226,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5900684,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5947274,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6005927,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5987528,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5944386,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5907887,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5938200,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccc2c(c1)CCC2,development
fxr,EC50,single protein format,CHEMBL5925828,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccc2c(c1)CCC2,development
fxr,EC50,single protein format,CHEMBL5979568,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5839551,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5918755,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6054972,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5969094,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5985299,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1cccc(C2CC2)c1,development
fxr,EC50,single protein format,CHEMBL5748925,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1cccc(C2CC2)c1,development
fxr,EC50,single protein format,CHEMBL6015696,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccn1,development
fxr,EC50,single protein format,CHEMBL5827120,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1cncnc1,development
fxr,EC50,single protein format,CHEMBL6000183,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1cnccn1,development
fxr,EC50,single protein format,CHEMBL5949782,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1cccnn1,development
fxr,EC50,single protein format,CHEMBL6025293,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5986161,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6000103,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5868324,O=C(NS(=O)(=O)CC1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5739561,O=C(NS(=O)(=O)C1CCOC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5767898,O=C(NS(=O)(=O)CC1CCOC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5802257,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5915953,O=C(NS(=O)(=O)CC1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5844670,O=C(NS(=O)(=O)C1CCOC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5912830,O=C(NS(=O)(=O)CC1CCOC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5946058,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6019152,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6026945,O=C(OC1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5847867,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5778050,O=C(OC1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5753828,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5921239,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5794452,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL6011843,O=C(NS(=O)(=O)C1CC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL6028003,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5878248,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5956346,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5741888,O=C(NS(=O)(=O)C1CC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL6005149,O=C(NS(=O)(=O)C1CCCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5931588,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2C(=O)C3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL6049778,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5843606,O=C1C2CC(CC2OCc2c(-c3ccccc3)noc2C2CC2)N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6040065,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6042278,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6046657,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6054764,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5844970,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5906649,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5793719,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5767061,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL6009655,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL5855180,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5761919,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cn1,development
fxr,EC50,single protein format,CHEMBL5962612,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)nc1,development
fxr,EC50,single protein format,CHEMBL5790986,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)nc1,development
fxr,EC50,single protein format,CHEMBL5817084,O=C(OC1CC2CCC(C1)N2c1nc2ccccc2s1)c1c(C2CCC3(CC2)CC3)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5834226,O=C(OC1CC2CCC(C1)N2c1nc2ccccc2s1)c1conc1-c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5760735,O=C(OC1CC2CCC(C1)N2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CCC1,development
fxr,EC50,single protein format,CHEMBL5837700,O=C(OC1CC2CCC(C1)N2c1nc2ccccc2s1)c1conc1-c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6058801,O=C(OC1CC2CCC(C1)N2c1ccc2cc[nH]c2c1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5953528,O=C1CNc2cc(N3C4CCC3CC(OC(=O)c3c(-c5ccccc5)noc3C3CC3)C4)ccc21,development
fxr,EC50,single protein format,CHEMBL5787726,O=C(OC1CC2CCC(C1)N2c1nc2ccccc2[nH]1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5912109,O=C(Cc1c(-c2ccccc2)noc1C1CC1)OC1CC2CCC(C1)N2c1nc2ccccc2s1,development
fxr,EC50,single protein format,CHEMBL6007337,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6036175,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5995907,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5828489,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5750852,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5850084,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5953133,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5779447,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5799501,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5887745,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6196031,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5744638,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6196032,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5958120,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5879914,O=C(NS(=O)(=O)C1CC1)c1ccc(N2C3CCC2CC(OC(=O)c2c(-c4ccccc4)noc2C2CC2)C3)cc1,development
fxr,EC50,single protein format,CHEMBL5922563,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6054814,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5747937,O=C(OC1CC2CCC(C1)N2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5816134,O=C(OC1CC2CCC(C1)N2S(=O)(=O)c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6051339,O=C(OC1CC2CCC(C1)N2c1nc2ccccc2s1)c1c(C23CCC(CC2)CC3)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL566315,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5267427,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5275615,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)C2(CC2)Cc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5265828,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)C2(CC2)Cc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5268384,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL4591419,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4588863,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4445722,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4591419,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4588863,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4445722,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6120333,c1ccc(-c2ccc(OCc3ccc(OCc4conc4-c4ccccc4)cc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6083109,c1ccc(OCc2cccc(OCc3conc3-c3ccccc3)c2)cc1,development
fxr,EC50,single protein format,CHEMBL6083108,c1ccc(OCc2cccc(OCc3conc3-c3ccccc3)c2)cc1,development
fxr,EC50,single protein format,CHEMBL6101820,c1ccc(-c2ccc(OCc3cccc(OCc4conc4-c4ccccc4)c3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6114912,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6102218,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6102548,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6078507,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6101988,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6120230,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6134519,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6102492,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6096604,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6091798,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6103234,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6133073,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6091767,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6078316,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6074549,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6074482,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6108957,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6102829,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6103438,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6102803,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6160526,c1ccc(-c2nocc2COc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6133358,c1ccc(-c2noc(C3CC3)c2COC2CC3CCC(C2)N3c2nc3ccccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5271104,O=C(Nc1ccccc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6145182,O=C(Nc1ccncc1)c1ccc(Oc2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL192966,O=C(C1CCCCC1)N(Cc1ccc(-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6166742,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6167003,O=C(Nc1ccccc1)C1CCN(Cc2c(-c3ccccc3)noc2C2CC2)CC1,development
fxr,EC50,single protein format,CHEMBL6152822,O=C(Nc1ccccc1)N1CCN(Cc2c(-c3ccccc3)noc2C2CC2)CC1,development
fxr,EC50,single protein format,CHEMBL6148548,c1ccc(CN2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL4865925,c1ccc(OCc2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL6144678,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6144208,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6149935,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6149640,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6149878,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6141683,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6149799,c1ccc(-c2noc(C3CC3)c2CN2CCC(Cc3ccc4ccoc4c3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6150473,c1ccc(-c2noc(C3CC3)c2CN2CCC(COc3ccc4c(c3)OCC4)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6144347,c1ccc(-c2noc(C3CC3)c2CN2CCC(Cn3ccc4ccccc43)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6147174,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6163312,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6163719,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6165362,c1ccc(OCC2CCN(Cc3c(-c4ccccc4)noc3C3CC3)CC2)cc1,development
